Id,SalePrice
2734,151862.9727237026
2735,125831.80347024326
2736,140380.63220511214
2737,109181.12382544644
2738,170551.96268396356
2739,164540.91882960507
2740,147380.2718713083
2741,139992.1734039921
2742,166295.8017117627
2743,136013.9677578335
2744,149211.827361248
2745,140324.030192305
2746,115227.40721533814
2747,152683.29716883317
2748,127491.50273646411
2749,118280.99403061491
2750,120529.35116071926
2751,105914.85311873391
2752,225153.7060617749
2753,163336.8249500035
2754,243327.3455823854
2755,161691.74069581347
2756,50989.24854677901
2757,61913.19767565318
2758,51997.214563986054
2759,157760.10561044313
2760,135423.4868744391
2761,149256.95458535888
2762,151497.88826249962
2763,189061.59369156396
2764,171338.6676528488
2765,246672.33093431834
2766,130559.5517647104
2767,58567.84044972465
2768,142713.62083540272
2769,128594.56229591524
2770,175290.8848469218
2771,111602.79818565579
2772,107101.94608276692
2773,156715.8869231296
2774,149979.38043403896
2775,113102.3213257869
2776,140174.41111223574
2777,168708.03426830596
2778,137623.8093872899
2779,134788.97276195596
2780,130080.41232934155
2781,93406.10644621239
2782,91199.73351916866
2783,67070.3325772951
2784,128904.35976413221
2785,137951.24490737633
2786,24686.787490642135
2787,144114.03524081653
2788,49590.76825625892
2789,208657.59103410153
2790,96517.85804786507
2791,132214.5689314163
2792,46975.84640432244
2793,156503.76853171695
2794,61487.11352900608
2795,108362.27775119845
2796,85061.08647095607
2797,238918.37931830072
2798,98502.28939095224
2799,106655.77415503695
2800,71750.34246560896
2801,126759.7830898515
2802,134066.43570560435
2803,220047.66671951805
2804,132613.3306946869
2805,86487.10654456943
2806,97586.00974697378
2807,182122.6689926838
2808,139056.2912891771
2809,140965.2512568899
2810,127172.10174722061
2811,159524.95108068333
2812,165069.82863937767
2813,206901.26061610263
2814,205946.5118900688
2815,100732.76037272948
2816,227712.4200568653
2817,128798.55032974607
2818,124776.10003401936
2819,193632.64872778594
2820,118476.13867070142
2821,108937.0530550975
2822,190500.92883202265
2823,298570.6790608453
2824,170316.11992956756
2825,128852.68030200739
2826,117846.5157195699
2827,164464.6789032975
2828,235506.45502248112
2829,212064.81588479524
2830,247940.55564252476
2831,203842.67935699425
2832,220122.06001147765
2833,256428.94591664636
2834,227613.04434528438
2835,229041.8537961206
2836,212804.062134792
2837,175942.67869710634
2838,142887.2100794795
2839,176896.50623976122
2840,214249.2338472881
2841,214761.46136689428
2842,221706.69739944002
2843,155637.61114327246
2844,173840.95245075188
2845,110369.5042271463
2846,219662.6275276176
2847,194485.27002842785
2848,224143.03505257095
2849,224797.45884166178
2850,269422.1631785509
2851,230410.68704198525
2852,229696.89958586803
2853,231302.06503282688
2854,147468.02144560587
2855,211551.17844812563
2856,219829.49182559564
2857,211769.2532377373
2858,206598.20924043274
2859,101741.11992525097
2860,129233.69952323558
2861,134417.60188594248
2862,219623.21021216395
2863,133100.1668499669
2864,249918.2515828877
2865,158538.00064595052
2866,211918.8300865454
2867,78366.94257988353
2868,144474.0231564488
2869,115459.51358935094
2870,129399.65641432742
2871,84507.59589210682
2872,590.462681480305
2873,81002.73996657555
2874,138012.36721394342
2875,155208.98952391846
2876,167080.49946113324
2877,143406.73873617745
2878,169648.49039387662
2879,132899.39109922232
2880,121698.41025830232
2881,146031.7593877205
2882,146087.24211469814
2883,186666.4056716741
2884,182834.77002108257
2885,161450.70458717996
2886,180758.98092545144
2887,105073.06769912923
2888,146391.70345809087
2889,42027.14433719205
2890,57368.246956148345
2891,171168.93828367104
2892,22016.97279980364
2893,112141.0449247431
2894,25800.084934650426
2895,253995.20417061928
2896,249106.05816758945
2897,201740.68158874297
2898,205892.9062645159
2899,239046.99601074946
2900,167990.45228896753
2901,198025.93221478132
2902,194127.36817714715
2903,283484.8099701903
2904,299609.7952415617
2905,36948.85815276354
2906,219901.55067133697
2907,125071.6610077222
2908,111612.90804793793
2909,195351.0306343525
2910,60888.993900473564
2911,93775.55277345396
2912,142433.20266328173
2913,94570.99821217221
2914,81361.09139111216
2915,81361.09139111216
2916,94570.99821217221
2917,146157.45059219745
2918,112646.06292687322
2919,236644.69776495596
